,Date,Content,Rating,Version,sentiment_labels,Rating_converted,check
3131,8/12/2020,want get people using app dont require constantly sign ive done today 5 6 time sick tomorrow not use,2,1.2.0,NEGATIVE,NEGATIVE,True
3132,8/12/2020,wont let put 2nd code get real,1,1.2.0,NEGATIVE,NEGATIVE,True
3133,8/12/2020,cant get code,2,1.2.0,NEGATIVE,NEGATIVE,True
3134,8/12/2020,not good rippl,1,1.2.0,POSITIVE,NEGATIVE,False
3135,8/12/2020,tried install not compatible j5,1,1.2.0,NEGATIVE,NEGATIVE,True
3136,8/12/2020,installing asked enter 6 digit code sent email retrieving code entered receive onscreen message asking enter valid code repeated process 6 time gave uninstalled app,1,1.2.0,NEGATIVE,NEGATIVE,True
3137,8/12/2020,wouldnt let get itso gave,1,1.2.0,POSITIVE,NEGATIVE,False
3138,8/12/2020,cant get password say already sign isnt true must easy way dont like app,1,1.2.0,NEGATIVE,NEGATIVE,True
3139,8/12/2020,cant get past sign tell code incorrect tried 3 time no point asking people download cant get past sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3140,8/12/2020,try install app keep saying app download soon,1,1.2.0,NEGATIVE,NEGATIVE,True
3141,8/12/2020,work well,5,1.2.0,POSITIVE,POSITIVE,True
3142,8/12/2020,great easy use added place visited last week rotorua see affected area result came ok,5,1.2.0,POSITIVE,POSITIVE,True
3143,8/12/2020,app last time not work time tried sign week ago would not let yesterday today uploaded app tried join several time two day take email password not go please advise,1,1.2.0,NEGATIVE,NEGATIVE,True
3144,8/12/2020,well made app easy intuitive use no problem signing signing nor problem using app purpose yes slightly inconvenient scan place visit people quicker shut resurgence like auckland get back level 1,5,1.2.0,POSITIVE,POSITIVE,True
3145,8/12/2020,ive got app sent 3 different code number input come quoterror creating accountquot,3,1.2.0,NEGATIVE,NEUTRAL,False
3146,8/12/2020,le 10mins took downloading creating account easy process,5,1.2.0,POSITIVE,POSITIVE,True
3147,8/12/2020,not work bigger move sincerely graeme,1,1.2.0,NEGATIVE,NEGATIVE,True
3148,8/12/2020,developer read need happen fix login code verification issue follows drop menu phone get email code writing need start code instead quotheres nz covid tracer verificationquot quotverification code quot code isnt appearing alot phone due alot older phone not wide new phone simple fix way people wont need leave app get code,1,1.2.0,NEGATIVE,NEGATIVE,True
3149,8/12/2020,terrible code sent failed time time deleting no use tried not let enrol still email password not let go app useless,1,1.2.0,NEGATIVE,NEGATIVE,True
3150,8/12/2020,unable register account husband using family email app cant one family member register family email account,1,1.2.0,NEGATIVE,NEGATIVE,True
3151,8/12/2020,failed register first attempt cant log register email address useless august still doesnt work many attempt get help emailing phone waste time dont reply answer phone,1,1.2.0,NEGATIVE,NEGATIVE,True
3152,8/12/2020,unable create account kept saying password doesnt match even though tried multiple time different password yes password met criterion really want right thing hopeless,1,1.2.0,NEGATIVE,NEGATIVE,True
3153,8/12/2020,work perfectly,5,1.2.0,NEUTRAL,POSITIVE,False
3154,8/12/2020,retry get pas update personal information screen,4,1.2.0,POSITIVE,POSITIVE,True
3155,8/12/2020,not get code email shut app get email app reset time unable download due internal tech issue,1,1.2.0,NEGATIVE,NEGATIVE,True
3156,8/12/2020,work fine good work team ð,5,1.2.0,POSITIVE,POSITIVE,True
3157,8/12/2020,download ok set reasonably quick function easy use,5,1.2.0,POSITIVE,POSITIVE,True
3158,8/12/2020,useless constant crashing app phone,1,1.2.0,NEGATIVE,NEGATIVE,True
3159,8/12/2020,let beat virus,5,1.2.0,NEGATIVE,POSITIVE,False
3160,8/12/2020,given trying acquire app apparantly not rocket scientist not bother,1,1.2.0,NEGATIVE,NEGATIVE,True
3161,8/12/2020,havent used scan yet creation account 100 quick pain free not sure others issue well done,4,1.2.0,NEGATIVE,POSITIVE,False
3162,8/12/2020,wont accept contact detail,1,1.2.0,NEGATIVE,NEGATIVE,True
3163,8/12/2020,totally useless cant complete signup keep getting error saying quotcan not update detailsquot,1,1.2.0,NEGATIVE,NEGATIVE,True
3164,8/12/2020,helluva job installing solution use another device access email get code tracer not like closed allow open email crash,2,1.2.0,NEGATIVE,NEGATIVE,True
3165,8/12/2020,keep saying error step 4 want update contact detail,3,1.2.0,NEGATIVE,NEUTRAL,False
3166,8/12/2020,wont let enter cell phone number cant use,1,1.2.0,NEGATIVE,NEGATIVE,True
3167,8/12/2020,google app tell installed phone doesnt open multiple day wait create favorite icon,1,1.2.0,NEGATIVE,NEGATIVE,True
3168,8/12/2020,cant move past step 4 set spazzes try,1,1.2.0,NEGATIVE,NEGATIVE,True
3169,8/12/2020,tried install havent got passed adding code sent told email already use frustrating give,1,1.2.0,NEGATIVE,NEGATIVE,True
3170,8/12/2020,dreadful difficult get accept code poor compliance,1,1.2.0,NEGATIVE,NEGATIVE,True
3171,8/12/2020,slow constant error saving field come guy expect nz use going need capacity back end support cant say im surprised going experience admin system public hospital,1,1.2.0,NEGATIVE,NEGATIVE,True
3172,8/12/2020,didnt work required frustrating,1,1.2.0,NEGATIVE,NEGATIVE,True
3173,8/12/2020,downloaded created login couldnt even yesterday fixed 138 got step 4 kept saying error detail force close app not log sign already signed,2,1.2.0,NEGATIVE,NEGATIVE,True
3174,8/12/2020,log sends back log sign screen even un installed app tried exact thing please fix,1,1.2.0,NEGATIVE,NEGATIVE,True
3175,8/12/2020,get continuous error message try sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3176,8/12/2020,app wont let sign never mind wont use,1,1.2.0,POSITIVE,NEGATIVE,False
3177,8/12/2020,unable get past step 4 signing unable complete sign say already signed unable log able put detail kicked back start,1,1.2.0,NEGATIVE,NEGATIVE,True
3178,8/12/2020,seems working great newer version ability add place dont qr code good kind peep,5,1.2.0,POSITIVE,POSITIVE,True
3179,8/12/2020,hi overall app work well update future allows syncing google map time line would make easier record visit accurately switching apps tedious,4,1.2.0,POSITIVE,POSITIVE,True
3180,8/12/2020,useless cant login,1,1.2.0,NEGATIVE,NEGATIVE,True
3181,8/12/2020,cant even log doesnt register contact information not really useful,1,1.2.0,NEGATIVE,NEGATIVE,True
3182,8/12/2020,cant login keep relogin please apps repeat login email password correct please fix apps thank,1,1.2.0,NEGATIVE,NEGATIVE,True
3183,8/12/2020,doesnt work,1,1.2.0,NEGATIVE,NEGATIVE,True
3184,8/12/2020,tried put personal detail wont work wont using app due not working properly,1,1.2.0,NEGATIVE,NEGATIVE,True
3185,8/12/2020,working perfectly today cant log,3,1.2.0,NEGATIVE,NEUTRAL,False
3186,8/12/2020,cant get past log useless downloaded last lockdown never worked either im disappointed nz technology far behind efficiency country want right thing use app not functional,1,1.2.0,NEGATIVE,NEGATIVE,True
3187,8/12/2020,app doesnt even work doesnt allow actually login detail step 4,1,1.2.0,NEGATIVE,NEGATIVE,True
3188,8/12/2020,trying finish sign process wont progress past log page,1,1.2.0,NEGATIVE,NEGATIVE,True
3189,8/12/2020,couldnt login wouldnt let,1,1.2.0,NEGATIVE,NEGATIVE,True
3190,8/12/2020,doesnt work cant get past login page,1,1.2.0,NEGATIVE,NEGATIVE,True
3191,8/12/2020,error occurred entered personal detail app not work,1,1.2.0,NEGATIVE,NEGATIVE,True
3192,8/12/2020,couldnt add contact detail repeated error message,1,1.2.0,NEGATIVE,NEGATIVE,True
3193,8/12/2020,trying recover password come error message,1,1.2.0,NEGATIVE,NEGATIVE,True
3194,8/12/2020,cant even get past registration keep saying error occured trying update personal detail,1,1.2.0,NEGATIVE,NEGATIVE,True
3195,8/12/2020,20200813 update went use today say need login login bounce straight back login signup page cant get app uninstalled reinstalled still issue choose share compulsory step registration know ive contact location data stored exclusively phone,1,1.2.0,NEGATIVE,NEGATIVE,True
3196,8/12/2020,try sign keep coming message saying error processing detail try log put email password click log take back log insign page basically app totally useless,1,1.2.0,NEGATIVE,NEGATIVE,True
3197,8/12/2020,app stopped working back june got working,4,1.2.0,NEGATIVE,POSITIVE,False
3198,8/12/2020,cant log cant reset password,1,1.2.0,NEGATIVE,NEGATIVE,True
3199,8/12/2020,doesnt let pas entering detail,1,1.2.0,NEGATIVE,NEGATIVE,True
3200,8/12/2020,apps work fine change good work,5,1.2.0,POSITIVE,POSITIVE,True
3201,8/12/2020,couldnt log,1,1.2.0,NEGATIVE,NEGATIVE,True
3202,8/12/2020,useless doesnt work,1,1.2.0,NEGATIVE,NEGATIVE,True
3203,8/12/2020,cant login,1,1.2.0,NEGATIVE,NEGATIVE,True
3204,8/12/2020,cant get past log,1,1.2.0,NEGATIVE,NEGATIVE,True
3205,8/12/2020,cant even log,1,1.2.0,NEGATIVE,NEGATIVE,True
3206,8/12/2020,login issue gave app doesnt keep logged 6 digit code keep saying invalid,1,1.2.0,NEGATIVE,NEGATIVE,True
3207,8/12/2020,work perfectly android 11 beta,5,1.2.0,POSITIVE,POSITIVE,True
3208,8/12/2020,work like,5,1.2.0,POSITIVE,POSITIVE,True
3209,8/12/2020,scanning qr code not working,1,1.2.0,NEGATIVE,NEGATIVE,True
3210,8/12/2020,work well easy use set annoyance log cant remember password time end resetting password,4,1.2.0,NEGATIVE,POSITIVE,False
3211,8/12/2020,initially refused password 6 attempt gave retried registered email address tried twice reset password tell sending 6 digit number never arrived inbox give,1,1.1.2,NEGATIVE,NEGATIVE,True
3212,8/12/2020,hard old people join,1,1.2.0,NEGATIVE,NEGATIVE,True
3213,8/12/2020,app totally frustrating cant get past log forgotten password seem unable change asked code resent say unable find app putting,1,1.2.0,NEGATIVE,NEGATIVE,True
3214,8/12/2020,terrible time trying several 6 digit code kept sending end locked yet another example government unable deliver anything say idiot,2,1.2.0,NEGATIVE,NEGATIVE,True
3215,8/12/2020,trying download 2 day say waiting download nothing happens ð,1,1.2.0,NEGATIVE,NEGATIVE,True
3216,8/12/2020,cant log time find code phone late enter quick older people,1,1.2.0,NEGATIVE,NEGATIVE,True
3217,8/12/2020,continual error message even though entered correct verification code totally frustrated,1,1.2.0,NEGATIVE,NEGATIVE,True
3218,8/12/2020,unable sign properly sends verification code exit app check code log log sending new verification code old code wont work apparently ive sent many verification code wont even let sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3219,8/12/2020,cant get new password working ten digit password bank need 4 app complicated software developer,1,1.2.0,NEGATIVE,NEGATIVE,True
3220,8/12/2020,wont accept code unusable,1,1.2.0,NEGATIVE,NEGATIVE,True
3221,8/12/2020,started tracking movement microphone recording conversation website visited,1,1.2.0,NEGATIVE,NEGATIVE,True
3222,8/12/2020,cant sign password hard wanted come guy make hard,1,1.2.0,NEGATIVE,NEGATIVE,True
3223,8/12/2020,husband downloaded app wont let use email address supposed log,1,1.2.0,NEGATIVE,NEGATIVE,True
3224,8/12/2020,doesnt seem work simpletrace qr code littered around city app functionality seems great apart,3,1.2.0,POSITIVE,NEUTRAL,False
3225,8/12/2020,signing buisness take 10 second startfinish app way quicker writing contact tracing sheet no brainer,5,1.2.0,NEGATIVE,POSITIVE,False
3226,8/12/2020,4 code sent register still get not valid code deleting continue use paper record,1,1.2.0,NEGATIVE,NEGATIVE,True
3227,8/12/2020,trying make app work since first brought standing next people exactly work add manual entry sick trying make work,1,1.2.0,POSITIVE,NEGATIVE,False
3228,8/12/2020,cant log code never arrived email bloody frustrating,1,1.2.0,NEGATIVE,NEGATIVE,True
3229,8/12/2020,tried register phoneand husband registered email address getting name detail list seems bit waste time even though put password not letting register name etc,2,1.2.0,NEGATIVE,NEGATIVE,True
3230,8/12/2020,past 10 digit password capital number wpnt avvept code trying copperate tho o much,1,1.2.0,NEGATIVE,NEGATIVE,True
3231,8/12/2020,bombard code log none work absolute rubbish,1,1.2.0,NEGATIVE,NEGATIVE,True
3232,8/12/2020,unable get past verification code kept spamming inbox new code went enter would sign restart process found quite funny oh well,1,1.2.0,NEGATIVE,NEGATIVE,True
3233,8/12/2020,couldnt log tried resetting password no confirmation still cant loginuseless time need,1,1.2.0,NEGATIVE,NEGATIVE,True
3234,8/12/2020,rubbish app cant log cant reset password create new account doesnt send verification code even logged previously would intermittently read offical qr code seems perhaps designed apple forgetting far android phone useless,1,1.2.0,NEGATIVE,NEGATIVE,True
3235,8/12/2020,cant login dont get set password code either bloody useless,1,1.2.0,NEGATIVE,NEGATIVE,True
3236,8/12/2020,tried numerous time install app entered 6 digit code told repeatedly enter valid code given waste time,1,1.2.0,NEGATIVE,NEGATIVE,True
3237,8/12/2020,app smart idea,5,1.2.0,POSITIVE,POSITIVE,True
3238,8/12/2020,every time go go record visit crash uninstalled reinstalled still not working,1,1.2.0,NEGATIVE,NEGATIVE,True
3239,8/12/2020,improved much easier set use,5,1.2.0,POSITIVE,POSITIVE,True
3240,8/12/2020,technical glitch not install app sort issue least provide right instruction consider app useful tool,1,1.2.0,NEGATIVE,NEGATIVE,True
3241,8/12/2020,work intended,5,1.2.0,NEUTRAL,POSITIVE,False
3242,8/12/2020,not receive verification email ffs joke serriously,1,1.2.0,NEGATIVE,NEGATIVE,True
3243,8/12/2020,getting past login screen frustrating time went screen get code email kept telling invalid would lock need preserve session user go back enter code top locked multiple time would send two code session im android hauwai epic fail essential tool,2,1.2.0,NEGATIVE,NEGATIVE,True
3244,8/12/2020,error accured trying create account tried 3 time different code sent not working9,1,1.2.0,NEGATIVE,NEGATIVE,True
3245,8/12/2020,nice simple use bit concerned rating havent experienced problem using app whatsoever thanks,5,1.2.0,NEGATIVE,POSITIVE,False
3246,8/12/2020,first time tried using app said qr code invalid qr code ive used dozen time qr reader no issue wont using app no sense tracing app doesnt work,1,1.2.0,NEGATIVE,NEGATIVE,True
3247,8/12/2020,easy install could add map showing active case testing location,5,1.2.0,POSITIVE,POSITIVE,True
3248,8/12/2020,downloaded app entered email id never recieved 6 digit code hence thought reinstall app doesnt allow use email id state username already existswhich never used,1,1.2.0,NEGATIVE,NEGATIVE,True
3249,8/12/2020,huge problem getting work untili got phone update android would work,2,1.2.0,NEGATIVE,NEGATIVE,True
3250,8/12/2020,complete utter waste time,1,1.2.0,NEGATIVE,NEGATIVE,True
3251,8/12/2020,kept asking enter valid code three separate time code,1,1.2.0,NEGATIVE,NEGATIVE,True
3252,8/12/2020,not log entering forgot password not receive reply stated going used goverment tracing tool get working properly,1,1.2.0,NEGATIVE,NEGATIVE,True
3253,8/12/2020,error signing app leave app get access code email not enter code go back app need second device view code dont exit app,3,1.2.0,NEGATIVE,NEUTRAL,False
3254,8/12/2020,tried register no app appeared asked password resent never came,1,1.2.0,NEGATIVE,NEGATIVE,True
3255,8/12/2020,tried twice set covid tracing app wouldnt recognize verification code would traced disappointed ð,1,1.2.0,NEGATIVE,NEGATIVE,True
3256,8/12/2020,poor app unable rest password not user friendly worked first install 2 month ago nothing since,1,1.2.0,NEGATIVE,NEGATIVE,True
3257,8/12/2020,le one star say installed compatible not open locate,1,1.2.0,NEGATIVE,NEGATIVE,True
3258,8/12/2020,use gps get location probably one basic function apps day app seriously dated technology,1,1.2.0,POSITIVE,NEGATIVE,False
3259,8/12/2020,great idea,5,1.0.0,NEUTRAL,POSITIVE,False
3260,8/12/2020,awkward use sign every time want use entering email password drag cant bothered every time go business quick easy would use,1,1.2.0,NEGATIVE,NEGATIVE,True
3261,8/12/2020,lot time code dont scan properly store,3,1.2.0,NEGATIVE,NEUTRAL,False
3262,8/12/2020,20 minute wont download usless,1,1.1.2,NEGATIVE,NEGATIVE,True
3263,8/12/2020,terrible code receive complete log process not working requested multiple time always fail,1,1.1.2,NEGATIVE,NEGATIVE,True
3264,8/12/2020,cant log wont reset password useless tried 5 time keep coming error,1,1.2.0,NEGATIVE,NEGATIVE,True
3265,8/12/2020,downloaded app tried log set password would not work everytime try reset password code never come email would happy change review get code work,1,1.2.0,NEGATIVE,NEGATIVE,True
3266,8/12/2020,tried multipule time create account keep saying error uninstalled reloaded say user name exists wont accept password uninstalled wont attempt,1,1.2.0,NEGATIVE,NEGATIVE,True
3267,8/12/2020,cant open,1,1.2.0,NEGATIVE,NEGATIVE,True
3268,8/12/2020,every time ask password reset get 6 digit code enter continually told incorrect goodness sake please fix not happy cant use ð©,1,1.2.0,NEGATIVE,NEGATIVE,True
3269,8/12/2020,clicked forgot password say code sent email nothing come ive also checked spam folder,1,1.2.0,NEGATIVE,NEGATIVE,True
3270,8/12/2020,wackiest user design ever extensive password requirement protect name password randomly dont save grrr app collect visit store info phone device meaning cant compare anyone el movement therefore never able match another covid contact duh no wonder folk dont bother,1,1.2.0,NEGATIVE,NEGATIVE,True
3271,8/12/2020,cant download,1,1.2.0,NEGATIVE,NEGATIVE,True
3272,8/12/2020,good start would highly suggest diary section note added who visited house etc well also covering place dont qr code like park walkway update happy addition manual entry meaning add place wont code available,4,1.2.0,POSITIVE,POSITIVE,True
3273,8/12/2020,cant login cant reset password disappointing,1,1.2.0,NEGATIVE,NEGATIVE,True
3274,8/12/2020,seems useable would better gave option save contact select quickly visit report extended bubble better another improvement would adding end time item option edit entry would useful,4,1.2.0,POSITIVE,POSITIVE,True
3275,8/12/2020,not reset password due reset password code not sending checked spam suggested nothing,1,1.2.0,NEGATIVE,NEGATIVE,True
3276,8/12/2020,still not install successfully,1,1.2.0,NEGATIVE,NEGATIVE,True
3277,8/12/2020,easy download,5,1.2.0,POSITIVE,POSITIVE,True
3278,8/12/2020,password reset not work,1,1.2.0,NEGATIVE,NEGATIVE,True
3279,8/12/2020,changed password directed time try use password fails 76 easier use given,1,1.2.0,POSITIVE,NEGATIVE,False
3280,8/12/2020,cant get scan wont let past sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3281,8/12/2020,reinstalled app seems work well,4,1.2.0,POSITIVE,POSITIVE,True
3282,8/12/2020,added place manually accidentally put 2041 instead 0841 morning quite frustrating cant seem edit change seems fairly straightforward use,4,1.2.0,NEGATIVE,POSITIVE,False
3283,8/12/2020,eighty not great technology install app without trouble normally couldnt get past login five different password already use really email help,1,1.2.0,NEGATIVE,NEGATIVE,True
3284,8/12/2020,pretty good overall app pretty good qol change could made rushed app scale im impresed developer,4,1.2.0,POSITIVE,POSITIVE,True
3285,8/12/2020,husband share email address wont allow log sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3286,8/12/2020,cant login doesnt send code reset password,1,1.2.0,NEGATIVE,NEGATIVE,True
3287,8/12/2020,cant add husband already used email address log,1,1.2.0,NEGATIVE,NEGATIVE,True
3288,8/12/2020,glitchiest app ever used sadly part unusable screen dont loadopen end erroring potential though,1,1.2.0,NEGATIVE,NEGATIVE,True
3289,8/12/2020,wont accept 6 digit code useless,1,1.2.0,NEGATIVE,NEGATIVE,True
3290,8/12/2020,bloody useless signed using email address set used past correct password used say error occurred try password reset error occurred register another email address try using validation code invalid code unreliable,1,1.2.0,NEGATIVE,NEGATIVE,True
3291,8/12/2020,went sign registered email password said would send verification email switch email collect code come back app want sign oops user exists log oops there error no way enter code no access stupid frustrating,1,1.2.0,NEGATIVE,NEGATIVE,True
3292,8/12/2020,cant complete step 4 setup tried every combination cell phone number doesnt work utterly useless cant use made people responsible kiwibuild,1,1.2.0,NEGATIVE,NEGATIVE,True
3293,8/12/2020,signed got interrupted put verification code couldnt get back,1,1.2.0,NEGATIVE,NEGATIVE,True
3294,8/12/2020,cant sign make account keep saying error occurred trying sign contact help,1,1.2.0,NEGATIVE,NEGATIVE,True
3295,8/12/2020,cant get past step 3,1,1.2.0,NEGATIVE,NEGATIVE,True
3296,8/12/2020,cant get passed confirmation email code every code put isnt validated error occurs frustrating,1,1.1.2,NEGATIVE,NEGATIVE,True
3297,8/12/2020,cant get past phone number screen tell error occurred processing info whatever reason deletes first number phone number dont know related though,2,1.2.0,NEGATIVE,NEGATIVE,True
3298,8/12/2020,thought id right thing download app cant even get past sign code not accept useless back not tracing step,1,1.2.0,NEGATIVE,NEGATIVE,True
3299,8/12/2020,going nationally saying best app e seen many facing issue latest face successful password reset still logon disappointed,1,1.2.0,NEGATIVE,NEGATIVE,True
3300,8/12/2020,app disrespecting people privacy delete,1,1.2.0,POSITIVE,NEGATIVE,False
3301,8/12/2020,id rather get covid deal app wont let get past login,1,1.2.0,NEGATIVE,NEGATIVE,True
3302,8/12/2020,really easy use would recommend ð,5,1.2.0,POSITIVE,POSITIVE,True
3303,8/12/2020,not login even verification code,1,1.2.0,NEGATIVE,NEGATIVE,True
3304,8/12/2020,cant even get past login part existing account go login flick back tk login screen,1,1.2.0,NEGATIVE,NEGATIVE,True
3305,8/12/2020,phone anyway get quotinvalid qr codequot attempt use ive given,1,1.2.0,NEGATIVE,NEGATIVE,True
3306,8/12/2020,doesnt use bluetooth,1,1.2.0,POSITIVE,NEGATIVE,False
3307,8/12/2020,horrible app install many time even sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3308,8/12/2020,cant sign keep saying code confirm email invalid tried 7 different code,1,1.2.0,NEGATIVE,NEGATIVE,True
3309,8/12/2020,wont let vertify code sent,1,1.2.0,NEGATIVE,NEGATIVE,True
3310,8/12/2020,frustrating repeatedly tried enter code told error,2,1.2.0,NEGATIVE,NEGATIVE,True
3311,8/12/2020,verification code wouldnt work 2 friend problem,1,1.2.0,NEGATIVE,NEGATIVE,True
3312,8/12/2020,registered husband isnt use email,1,1.2.0,NEGATIVE,NEGATIVE,True
3313,8/12/2020,wont let setup tell code not valid password wrong set account log start wont bother wont install,1,1.2.0,NEGATIVE,NEGATIVE,True
3314,8/12/2020,app opinion great thing could improve like widget could open scan function trying find app app draw otherwise great job keeping nz safe,4,1.2.0,POSITIVE,POSITIVE,True
3315,8/12/2020,not good many attempt get working first available gave change level 2 today thought would try no luck even ringing 0800 help number told email help desk still no luck ð¤¨,1,1.2.0,NEGATIVE,NEGATIVE,True
3316,8/12/2020,app ok,1,1.2.0,NEUTRAL,NEGATIVE,False
3317,8/12/2020,annoying log,1,1.2.0,NEGATIVE,NEGATIVE,True
3318,8/12/2020,stupid app,1,1.2.0,NEGATIVE,NEGATIVE,True
3319,8/12/2020,email address doesnt register real email address,1,1.2.0,NEGATIVE,NEGATIVE,True
3320,8/12/2020,screen lock 6 diget code cant typed app wont download phone,1,1.2.0,NEGATIVE,NEGATIVE,True
3321,8/12/2020,not code,1,1.2.0,NEGATIVE,NEGATIVE,True
3322,8/12/2020,easy use good manually enter however entry put say wrong time typo no way edit able added keep contact tracing information accurate,4,1.2.0,POSITIVE,POSITIVE,True
3323,8/12/2020,difficult log first dont want generic reply saying ring email problem job provide easytouse app want people actually use people using public health matter try confirm email phone move email app sign covid app mean verification code youve checked date really dumb design bother trying,1,1.1.2,NEGATIVE,NEGATIVE,True
3324,8/12/2020,tried installing app 2 hour cant get work,1,1.2.0,NEGATIVE,NEGATIVE,True
3325,8/12/2020,trash,1,1.2.0,POSITIVE,NEGATIVE,False
3326,8/12/2020,easy use reassuring traced wrong place wrong time,5,1.2.0,POSITIVE,POSITIVE,True
3327,8/12/2020,initially problem installed app updated work fine,4,1.2.0,NEGATIVE,POSITIVE,False
3328,8/12/2020,hopeless asked password resetnever arrived,1,1.2.0,NEGATIVE,NEGATIVE,True
3329,8/12/2020,poorly developed app impossible login code sent confirm email not work twice locked see app rated low embarrassing nz,1,1.2.0,NEGATIVE,NEGATIVE,True
3330,8/12/2020,couldnt remember password tried send email wouldnt waste time,1,1.2.0,NEGATIVE,NEGATIVE,True
3331,8/12/2020,unable reset password tried 10 time not received reset code checked spam give,1,1.2.0,NEGATIVE,NEGATIVE,True
3332,8/12/2020,keep getting message saying quotyour device isnt compatible versionquot advice say running android v60 appear v43 doesnt appear way upgrading phone marshmallow,1,1.2.0,NEGATIVE,NEGATIVE,True
3333,8/11/2020,cant get past log forgot password never receive codefrustrating,1,1.2.0,NEGATIVE,NEGATIVE,True
3334,8/11/2020,covid tracer app not working tried signing two different device neither work essential worker travel lot work need app work ever,5,1.2.0,NEGATIVE,POSITIVE,False
3335,8/11/2020,verifying code doesnt work,1,1.2.0,NEGATIVE,NEGATIVE,True
3336,8/11/2020,not get past log sign keep saying incorrect frustrated,1,1.2.0,NEGATIVE,NEGATIVE,True
3337,8/11/2020,would like know use family one email address u detail husband name receive alert phone number recorded,3,1.2.0,NEGATIVE,NEUTRAL,False
3338,8/11/2020,hard sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3339,8/11/2020,download got far putting code 3 time none accepted deleted ill keep good old pen paper,1,1.2.0,POSITIVE,NEGATIVE,False
3340,8/11/2020,cant seem get email code reset password,1,1.2.0,NEGATIVE,NEGATIVE,True
3341,8/11/2020,far ok there no one delete entry make mistake,3,1.2.0,NEUTRAL,NEUTRAL,True
3342,8/11/2020,app not accept code emailed tried setting another email account thing happens say code invalid not use app waste time,1,1.2.0,NEGATIVE,NEGATIVE,True
3343,8/11/2020,going reg process never sent code validate app uninstall much trying care responsible,1,1.2.0,NEGATIVE,NEGATIVE,True
3344,8/11/2020,login app store location went locally going make success app make doesnt require login us googleapple authentication no difficulty using consider flawed design due difficulty usage clunkyness design not hard thing accomplish possibly next time get app right get released pointer welcome,1,1.2.0,NEGATIVE,NEGATIVE,True
3345,8/11/2020,sign location not workplace using put arrival time work able say ive left location otherwise would know 5 min 5 hour,2,1.2.0,NEGATIVE,NEGATIVE,True
3346,8/11/2020,complained 3 time downloading update heard maybe needed national radio needed doesnt say app extremely poor considering importance time also update taking ever go thru,1,1.2.0,NEGATIVE,NEGATIVE,True
3347,8/11/2020,hard set 10 digit password excessive app not keep detail multiple attempt get number verify email worst aspect cant see anywhere see list entry edit visit,2,1.2.0,NEGATIVE,NEGATIVE,True
3348,8/11/2020,tell register visit manual entry there nowhere see app click trick update soon download get manual entry option wouldve assumed downloaded got latest version,2,1.2.0,NEGATIVE,NEGATIVE,True
3349,8/11/2020,umm apparently already account forgot password sends emailhavent received get app going,1,1.1.2,NEGATIVE,NEGATIVE,True
3350,8/11/2020,could not log told constant error,1,1.2.0,NEGATIVE,NEGATIVE,True
3351,8/11/2020,working,3,1.2.0,NEUTRAL,NEUTRAL,True
3352,8/11/2020,found add tracer simple last week asked vodafone ninja could answer quot oh dont need bother no one anymore not necessary quot ill look forward using glad mandatory business display p florida knew problem 15 hour citizen informed nz guess social medium,3,1.2.0,NEGATIVE,NEUTRAL,False
3353,8/11/2020,app failed registration process would not accept verification code sent email back button pressed would not allow registration restarted locked email address already registered dreadful lack testing offailure mode,1,1.2.0,NEGATIVE,NEGATIVE,True
3354,8/11/2020,want delete ap dont want,1,1.2.0,NEGATIVE,NEGATIVE,True
3355,8/11/2020,need ten character password even bank dont require,1,1.2.0,NEGATIVE,NEGATIVE,True
3356,8/11/2020,tried tried install wont,1,1.2.0,POSITIVE,NEGATIVE,False
3357,8/11/2020,installed ap soon available new qr code struggled little get hang since update no longer push scan button replaced manual button messy old person keep trying,2,1.2.0,NEGATIVE,NEGATIVE,True
3358,8/11/2020,totalwaste time tell user name alraedy use cant set account no support detail provided,1,1.2.0,NEGATIVE,NEGATIVE,True
3359,8/11/2020,trying right thing app fails trying enter confirmation code not allowing keyboard activate gone email app retrieve code issue happened io device well android really disappointing taking tracing seriously app experience appalling,1,1.2.0,NEGATIVE,NEGATIVE,True
3360,8/11/2020,useless wont accept code verification,1,1.2.0,NEGATIVE,NEGATIVE,True
3361,8/11/2020,trying sign enter verification code error app doesnt work,1,1.2.0,NEGATIVE,NEGATIVE,True
3362,8/11/2020,moved ap install email code ap install disappeared ridiculous,1,1.2.0,NEGATIVE,NEGATIVE,True
3363,8/11/2020,cant get past sign stage ive requested 3 verification codeseach time say invalid,5,1.2.0,NEGATIVE,POSITIVE,False
3364,8/11/2020,useless app cant believe nearly 5 month first lockdown still available,1,1.2.0,NEGATIVE,NEGATIVE,True
3365,8/11/2020,cant sign despite trying multiple time sort bug want useful uninstalling,1,1.2.0,NEGATIVE,NEGATIVE,True
3366,8/11/2020,wont password renter signing no luck,1,1.2.0,NEGATIVE,NEGATIVE,True
3367,8/11/2020,failure cant sign cant reset doesnt recognise verification code,1,1.2.0,NEGATIVE,NEGATIVE,True
